hit_id	length	cysteine_content	e_value	query_accession	query_name
GBBK01.1_id_JAC22247.1	574	0.01	1.0	-	VOG00037
All_sequences_Mulenga2020_id_Aam-40950	688	0.02	1.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_17081	688	0.02	1.0	-	VOG00037
All_sequences_Mulenga2020_id_Aam-123936	472	0.00	0.96	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_1381	472	0.00	0.96	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_195179	1346	0.01	0.79	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_110144	406	0.01	0.83	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_37748	551	0.01	1.3	-	VOG00037
GJDI01.1_id_MCL6773044.1	446	0.02	1.1	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_190300	1393	0.01	0.8	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_194711	1393	0.01	0.8	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_9133	1405	0.01	0.81	-	VOG00037
GGLE01.1_id_MBY04855.1	893	0.01	0.82	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_188491	1395	0.02	0.82	-	VOG00037
GBBM01.1_id_JAC34677.1	575	0.01	0.98	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10844	1405	0.01	0.82	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_2674	1405	0.01	0.82	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_2696	1405	0.01	0.82	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_52643	1405	0.01	0.82	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_87442	1405	0.01	0.82	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_91808	1405	0.01	0.82	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10670	414	0.02	1.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_8361	1405	0.01	0.83	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_43253	1031	0.03	1.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_4537	1452	0.01	0.86	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_84632	1452	0.01	0.86	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_89915	1452	0.01	0.86	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_93313	1452	0.01	0.86	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_19022	1057	0.03	1.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_185846	447	0.02	1.1	-	VOG00037
GJDI01.1_id_MCL6775634.1	499	0.01	1.2	-	VOG00037
GFPF01P.1_id_MAA16670.1	1398	0.01	0.88	-	VOG00037
All_sequences_Mulenga2020_id_Aam-55077	629	0.01	1.9	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_17892	629	0.01	1.9	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_162032	418	0.04	1.2	-	VOG00037
GJDI01.1_id_MCL6772652.1	471	0.01	1.2	-	VOG00037
GGLE01.1_id_MBY04864.1	752	0.02	1.3	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_202325	418	0.04	1.2	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_207063	418	0.04	1.2	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_37459	668	0.01	2.1	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_106053	783	0.03	1.2	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_6539	462	0.03	1.1	-	VOG00037
All_sequences_Mulenga2020_id_tr|G1SDJ8|G1SDJ8_RABIT	1777	0.03	1.2	-	VOG00037
GIFC01P.1_id_MXU99071.1	393	0.04	47.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_6181	722	0.01	1.3	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_7060	498	0.01	1.2	-	VOG00037
GGLE01.1_id_MBY08234.1	179	0.03	1.1	-	VOG00037
GEDV01.1_id_JAP79563.1	713	0.01	2.5	-	VOG00037
All_sequences_Mulenga2020_id_Aam-268299	404	0.01	1.2	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_10091	404	0.01	1.2	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_76068	686	0.02	1.4	-	VOG00037
GFPF01P.1_id_MAA17342.1	713	0.01	2.4	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_202855	418	0.04	1.3	-	VOG00037
GEFH01P.1_id_JAP65260.1	1122	0.03	1.1	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_29741	1126	0.03	1.1	-	VOG00037
GEDV01.1_id_JAP86583.1	1126	0.03	1.1	-	VOG00037
GFPF01P.1_id_MAA22422.1	1126	0.03	1.1	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_69638	336	0.01	1.1	-	VOG00037
GFPF01P.1_id_MAA20613.1	580	0.01	1.2	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_93683	831	0.03	1.3	-	VOG00037
All_sequences_Mulenga2020_id_Aam-901921	294	0.00	1.2	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_38431	294	0.00	1.2	-	VOG00037
GADI01P.1_id_JAA72189.1	800	0.01	1.5	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_184616	241	0.03	1.0	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_1628	510	0.02	1.2	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_92728	423	0.01	1.3	-	VOG00037
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_7156	159	0.01	2.4e-16	-	VOG00051
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_7157	112	0.00	3.6e-06	-	VOG00051
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_8329	190	0.03	0.04	-	VOG00051
All_sequences_Mulenga2020_id_Reverse_tr|G1SR02|G1SR02_RABIT	226	0.01	0.22	-	VOG00051
All_sequences_Mulenga2020_id_Aam-801711	148	0.03	0.23	-	VOG00051
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_35368	148	0.03	0.23	-	VOG00051
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_30276	456	0.01	9.0	-	VOG00051
All_sequences_Mulenga2020_id_Reverse_tr|G1SFA0|G1SFA0_RABIT	230	0.02	0.41	-	VOG00051
All_sequences_Mulenga2020_id_tr|G1TUJ7|G1TUJ7_RABIT	181	0.02	0.52	-	VOG00051
All_sequences_Mulenga2020_id_Aam-717347	300	0.01	0.55	-	VOG00051
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_32895	300	0.01	0.55	-	VOG00051
GGLE01.1_id_MBY10675.1	488	0.01	0.74	-	VOG00051
All_sequences_Mulenga2020_id_tr|G1TCY5|G1TCY5_RABIT	865	0.01	1.1	-	VOG00051
All_sequences_Mulenga2020_id_Reverse_Aam-214169	328	0.03	4.2	-	VOG00051
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_191206	580	0.00	0.46	-	VOG00051
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_26433	499	0.01	14.0	-	VOG00051
GFPF01P.1_id_MAA18538.1	462	0.02	1.0	-	VOG00051
GEDV01.1_id_JAP83459.1	375	0.01	1.1	-	VOG00051
All_sequences_Mulenga2020_id_Reverse_tr|G1SIS4|G1SIS4_RABIT	476	0.03	1.2	-	VOG00051
GJDI01.1_id_MCL6789697.1	143	0.00	1.0	-	VOG00051
GBBL01P.1_id_JAC24661.1	435	0.01	0.033	-	VOG00255
GEDV01.1_id_JAP85979.1	217	0.00	0.087	-	VOG00255
GFPF01P.1_id_MAA20505.1	217	0.00	0.087	-	VOG00255
GEFH01P.1_id_JAP66951.1	219	0.00	0.13	-	VOG00255
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_215630	257	0.06	0.3	-	VOG00255
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_5884	175	0.01	0.011	-	VOG02549
All_sequences_Mulenga2020_id_tr|J9QAB0|J9QAB0_9VIRU	852	0.01	0.67	-	VOG00378
GJDI01.1_id_MCL6766936.1	483	0.00	3.2e-08	-	VOG02549
All_sequences_Mulenga2020_id_tr|G1TH11|G1TH11_RABIT	594	0.02	1.0	-	VOG00611
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_3718	481	0.01	1.2	-	VOG00611
All_sequences_Mulenga2020_id_Aam-953454	394	0.04	0.0037	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_40488	394	0.04	0.0037	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_78920	502	0.05	0.0061	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_99776	393	0.02	0.06	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_200638	399	0.02	0.062	-	VOG00654
GKHW01.1_id_MDC7208638.1	598	0.03	0.7	-	VOG02086
All_sequences_Mulenga2020_id_Reverse_Aam-772508	146	0.02	0.073	-	VOG00654
All_sequences_Mulenga2020_id_tr|G1TYY6|G1TYY6_RABIT	195	0.02	0.00021	-	VOG07725
GGLE01.1_id_MBY10691.1	129	0.00	0.09	-	VOG00654
All_sequences_Mulenga2020_id_tr|G1U0F8|G1U0F8_RABIT	103	0.00	0.089	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_196781	394	0.02	0.11	-	VOG00654
GGLE01.1_id_MBY10176.1	566	0.02	0.22	-	VOG00654
All_sequences_Mulenga2020_id_tr|G1TVU3|G1TVU3_RABIT	317	0.01	0.18	-	VOG00654
All_sequences_Mulenga2020_id_Aam-642293	152	0.01	0.27	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_69461	152	0.01	0.27	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_13912	1448	0.01	0.23	-	VOG00654
All_sequences_Mulenga2020_id_tr|G1SEZ3|G1SEZ3_RABIT	106	0.00	0.26	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_180781	208	0.00	0.44	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_188095	248	0.04	0.8	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_96720	327	0.01	0.37	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_126984	84	0.01	1.0	-	VOG21906
GEDV01.1_id_JAP81878.1	100	0.01	0.35	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_193254	344	0.01	0.68	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_22573	158	0.01	0.41	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_52041	233	0.03	0.63	-	VOG00654
All_sequences_Mulenga2020_id_tr|G1U4C9|G1U4C9_RABIT	910	0.02	0.35	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_188094	294	0.03	0.57	-	VOG00654
GFPF01P.1_id_MAA19769.1	100	0.01	0.56	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_86089	531	0.02	0.85	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_108625	312	0.02	0.7	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_107936	244	0.02	0.8	-	VOG00654
GEDV01.1_id_JAP82328.1	1345	0.01	0.52	-	VOG00654
GJDI01.1_id_MCL6793321.1	443	0.02	0.94	-	VOG00654
All_sequences_Mulenga2020_id_Aam-616199	393	0.03	0.92	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_29808	393	0.03	0.92	-	VOG00654
All_sequences_Mulenga2020_id_Aam-499584	209	0.03	0.8	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_25706	209	0.03	0.8	-	VOG00654
All_sequences_Mulenga2020_id_tr|G1TES2|G1TES2_RABIT	148	0.01	0.74	-	VOG00654
GIFC01P.1_id_MXU99669.1	479	0.03	1.2	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_86509	126	0.02	0.37	-	VOG07725
All_sequences_Mulenga2020_id_Aam-717679	186	0.03	0.97	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_32909	186	0.03	0.97	-	VOG00654
GJDI01.1_id_MCL6794035.1	268	0.04	1.1	-	VOG00654
GJDI01.1_id_MCL6772259.1	133	0.01	0.81	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_32394	233	0.03	1.3	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_69015	220	0.00	0.97	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_122789	77	0.03	0.94	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_13452	248	0.04	0.37	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_109541	158	0.02	1.4	-	VOG00654
All_sequences_Mulenga2020_id_Aam-538043	286	0.01	2.2	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_27113	286	0.01	2.2	-	VOG00654
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_27263	111	0.03	0.81	-	VOG00768
GJDI01.1_id_MCL6789332.1	128	0.01	0.13	-	VOG00961
All_sequences_Mulenga2020_id_Aam-477480	94	0.02	0.09	-	VOG01092
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_24881	94	0.02	0.09	-	VOG01092
GFPF01P.1_id_MAA16084.1	563	0.02	0.82	-	VOG01130
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_5887	718	0.02	4.4e-15	-	VOG09132
All_sequences_Mulenga2020_id_Aam-176094	615	0.02	1.5e-39	-	VOG01131
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_4429	615	0.02	1.5e-39	-	VOG01131
All_sequences_Mulenga2020_id_Aam-583130	146	0.02	1.5e-15	-	VOG01131
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_28707	146	0.02	1.5e-15	-	VOG01131
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_157993	38	0.00	1.9e-08	-	VOG09132
GIFC01P.1_id_MXU93226.1	144	0.04	0.011	-	VOG01131
GADI01P.1_id_JAA72846.1	142	0.01	0.027	-	VOG01131
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66379	117	0.03	0.2	-	VOG01131
GEFH01P.1_id_JAP65440.1	312	0.02	0.49	-	VOG01131
GFPF01P.1_id_MAA23275.1	440	0.02	0.82	-	VOG01131
GGLE01.1_id_MBY06859.1	319	0.02	1.3	-	VOG01131
GIFC01P.1_id_MXU93305.1	144	0.00	0.11	-	VOG01263
GEGO01P.1_id_JAR92685.1	144	0.00	0.28	-	VOG01263
GIFC01P.1_id_MXU99971.1	534	0.01	0.33	-	VOG01263
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_27689	162	0.01	0.47	-	VOG01263
GEGO01P.1_id_JAR90760.1	388	0.03	1.2	-	VOG01263
All_sequences_Mulenga2020_id_Aam-41017	427	0.01	7.8e-59	-	VOG01304
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_67010	427	0.01	7.8e-59	-	VOG01304
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_58396	119	0.07	1.1	-	VOG01304
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_7138	304	0.00	5e-17	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_7044	304	0.01	1.5e-12	-	VOG07748
All_sequences_Mulenga2020_id_Aam-789518	273	0.01	1.6e-06	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_70805	273	0.01	1.6e-06	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_4007	334	0.01	4.4e-07	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_4591	334	0.01	4.4e-07	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_5326	334	0.01	4.4e-07	-	VOG07748
All_sequences_Mulenga2020_id_Aam-117669	300	0.00	0.15	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_42702	300	0.00	0.15	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_4128	196	0.01	4.4e-34	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_4707	196	0.01	4.4e-34	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_5579	196	0.01	4.4e-34	-	VOG07748
All_sequences_Mulenga2020_id_tr|G1U8K3|G1U8K3_RABIT	190	0.01	3.8e-28	-	VOG07748
GFPF01P.1_id_MAA17348.1	236	0.03	4.7e-31	-	VOG07748
GEDV01.1_id_JAP80809.1	236	0.03	1.3e-31	-	VOG07748
GEFH01P.1_id_JAP65859.1	230	0.03	3.8e-31	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_7444	201	0.02	2e-36	-	VOG07748
GADI01P.1_id_JAA71639.1	235	0.02	8e-31	-	VOG07748
GGLE01.1_id_MBY06829.1	232	0.02	7.1e-29	-	VOG07748
GIDH01.1_id_NOV53404.1	196	0.02	1.9e-28	-	VOG07748
GBBM01.1_id_JAC29900.1	236	0.03	3.2e-31	-	VOG07748
All_sequences_Mulenga2020_id_Aam-1041581	191	0.03	3.5e-23	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_10370	191	0.03	3.5e-23	-	VOG07748
All_sequences_Mulenga2020_id_Aam-946968	104	0.01	1.4e-13	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_61192	104	0.01	1.4e-13	-	VOG07748
All_sequences_Mulenga2020_id_Aam-126434	215	0.00	5.7e-06	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_1522	215	0.00	5.7e-06	-	VOG07748
GBZX01.1_id_JAG90996.1	257	0.04	0.00061	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_2283	257	0.04	0.00061	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_83060	260	0.04	0.0006	-	VOG07748
All_sequences_Mulenga2020_id_Aam-1034085	295	0.04	0.00076	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_21691	295	0.04	0.00076	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_83271	296	0.04	0.00083	-	VOG07748
All_sequences_Mulenga2020_id_Aam-135048	307	0.00	0.84	-	VOG01350
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_64071	307	0.00	0.84	-	VOG01350
All_sequences_Mulenga2020_id_Aam-767780	153	0.01	1.2	-	VOG01366
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_70636	153	0.01	1.2	-	VOG01366
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_188871	884	0.00	59.0	-	VOG16395
All_sequences_Mulenga2020_id_tr|G1T3W7|G1T3W7_RABIT	1719	0.02	0.0028	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10745	1051	0.01	170.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_19530	966	0.01	150.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_28597	756	0.02	0.00052	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_34320	807	0.02	4.4e-05	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173200	968	0.02	0.00015	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SDP9|G1SDP9_RABIT	462	0.02	0.4	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_103810	1278	0.02	0.0028	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_99717	1287	0.02	0.0002	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_86732	1498	0.02	0.001	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_85941	1515	0.02	0.0011	-	VOG07156
All_sequences_Mulenga2020_id_Aam-885458	134	0.02	0.27	-	VOG01425
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_71746	134	0.02	0.27	-	VOG01425
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_52556	1266	0.02	0.00022	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_30834	456	0.02	2.1e-07	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_171568	456	0.02	3.1e-06	-	VOG07156
GGLE01.1_id_MBY04987.1	3135	0.05	0.0033	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_87188	1274	0.02	0.0008	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_65334	1716	0.02	0.071	-	VOG07156
All_sequences_Mulenga2020_id_Reverse_Aam-759578	224	0.03	0.54	-	VOG01425
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_73290	1716	0.02	12.0	-	VOG01425
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_171578	448	0.01	0.0001	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_89586	474	0.01	0.00011	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_171567	444	0.01	3.9e-06	-	VOG07156
All_sequences_Mulenga2020_id_Reverse_Aam-180405	221	0.01	1.0	-	VOG01682
All_sequences_Mulenga2020_id_Reverse_Aam-884928	99	0.05	0.55	-	VOG01686
GJDI01.1_id_MCL6769547.1	780	0.02	0.02	-	VOG05249
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_53860	438	0.03	0.078	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_25176	439	0.03	0.084	-	VOG01992
GJDI01.1_id_MCL6778421.1	1030	0.03	0.15	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39009	711	0.02	0.23	-	VOG01992
All_sequences_Mulenga2020_id_Aam-100049	580	0.02	0.32	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_3	580	0.02	0.32	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_188208	881	0.02	0.2	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_27317	872	0.03	0.21	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_22203	933	0.03	0.22	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_19824	743	0.02	0.31	-	VOG01992
GBBK01.1_id_JAC20926.1	228	0.03	0.28	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_21961	867	0.03	0.31	-	VOG01992
All_sequences_Mulenga2020_id_tr|G1SEN6|G1SEN6_RABIT	366	0.01	0.57	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_58529	919	0.03	0.36	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170447	920	0.03	0.36	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_26785	850	0.03	0.38	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_57710	528	0.02	0.56	-	VOG01992
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_32343	275	0.01	300.0	-	VOG02044
All_sequences_Mulenga2020_id_tr|G1SVQ4|G1SVQ4_RABIT	138	0.01	0.26	-	VOG02061
All_sequences_Mulenga2020_id_tr|G1TKE6|G1TKE6_RABIT	131	0.01	0.43	-	VOG02061
GIDH01.1_id_NOV52573.1	120	0.01	0.88	-	VOG02061
All_sequences_Mulenga2020_id_Aam-23297	135	0.01	1.0	-	VOG02061
GBZX01.1_id_JAG90186.1	135	0.01	1.0	-	VOG02061
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_8091	135	0.01	1.0	-	VOG02061
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_3093	135	0.01	1.0	-	VOG02061
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_81545	135	0.01	1.0	-	VOG02061
GBBM01.1_id_JAC32380.1	135	0.01	1.1	-	VOG02061
GFPF01P.1_id_MAA23684.1	356	0.03	1.1	-	VOG02068
All_sequences_Mulenga2020_id_contaminant_SPA2_STAAU	508	0.00	54.0	-	VOG02086
All_sequences_Mulenga2020_id_contaminant_SPA1_STAAU	524	0.00	48.0	-	VOG02086
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_43036	350	0.03	0.71	-	VOG02086
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_38438	430	0.03	1.1	-	VOG02086
All_sequences_Mulenga2020_id_Aam-379715	213	0.01	0.16	-	VOG02086
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_16028	213	0.01	0.16	-	VOG02086
GIFC01P.1_id_MXV00053.1	558	0.03	0.15	-	VOG02086
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80148	518	0.03	1.3	-	VOG02086
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_28825	525	0.03	1.4	-	VOG02086
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_100186	532	0.03	1.4	-	VOG02086
